,fba1,upb1,lob1
ADENYL_KIN_RXN_p_gc_3,2.083911010040895e-12,9715.0,-1000.0
ADENYL_KIN_RXN_p_gc_4,9.661116578092076e-19,9715.0,-1000.0
GLUTAMIDOTRANS_RXN_p_me_1,0.0011573673419257087,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_me_2,0.003472102025777126,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_me_3,0.0034721020257771243,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_me_4,0.0011573673419257087,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_gc_1,1.2814444363476142e-18,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_gc_2,0.0,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_gc_3,-2.5409401880517206e-12,9715.0,0.0
GLUTAMIDOTRANS_RXN_p_gc_4,4.87013407898804e-12,9715.0,0.0
ADENYL_KIN_RXN_m_me_1,0.30434312521342205,9715.0,-1000.0
ADENYL_KIN_RXN_m_me_2,0.012480800363502,9715.0,-1000.0
ADENYL_KIN_RXN_m_me_3,0.012480800361668973,9715.0,-1000.0
ADENYL_KIN_RXN_m_me_4,0.3211547415867224,9715.0,-1000.0
ADENYL_KIN_RXN_m_gc_1,-2.160165008707259e-18,9715.0,-1000.0
ADENYL_KIN_RXN_m_gc_2,0.0,9715.0,-1000.0
ADENYL_KIN_RXN_m_gc_3,9.164469799221204e-12,9715.0,-1000.0
ADENYL_KIN_RXN_m_gc_4,-2.898334980241209e-18,9715.0,-1000.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_me_1,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_me_2,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_me_3,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_me_4,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_gc_1,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_gc_2,0.0,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_gc_3,0.0009327408393819785,9715.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_gc_4,0.0,9715.0,0.0
RXN0_1483_c_me_1,0.0,9715.0,0.0
RXN0_1483_c_me_2,0.0,9715.0,0.0
RXN0_1483_c_me_3,0.0,9715.0,0.0
RXN0_1483_c_me_4,0.0,9715.0,0.0
RXN0_1483_c_gc_1,0.0,9715.0,0.0
RXN0_1483_c_gc_2,0.0,9715.0,0.0
RXN0_1483_c_gc_3,0.0,9715.0,0.0
RXN0_1483_c_gc_4,0.0,9715.0,0.0
RXN_5643_c_me_1,0.0,9715.0,0.0
RXN_5643_c_me_2,0.0,9715.0,0.0
RXN_5643_c_me_3,0.0,9715.0,0.0
RXN_5643_c_me_4,0.0,9715.0,0.0
RXN_5643_c_gc_1,0.0,9715.0,0.0
RXN_5643_c_gc_2,0.0,9715.0,0.0
RXN_5643_c_gc_3,0.0,9715.0,0.0
RXN_5643_c_gc_4,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_me_1,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_me_2,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_me_3,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_me_4,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_gc_1,1.2189255749997575e-17,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_gc_2,0.0,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_gc_3,-2.0840042638783317e-12,9715.0,0.0
SUCCINATE_DEHYDROGENASE_UBIQUINONE_RXN_mc_gc_4,0.0,9715.0,0.0
GAPOXNPHOSPHN_RXN_p_me_1,0.012105437689132503,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_me_2,-0.1196467616860484,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_me_3,0.0,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_me_4,0.03422054084100572,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_gc_1,0.0,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_gc_2,0.0,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_gc_3,0.0,9715.0,-1000.0
GAPOXNPHOSPHN_RXN_p_gc_4,0.0,9715.0,-1000.0
TRANSALDOL_RXN_p_me_1,0.3117162476547619,9715.0,-1000.0
TRANSALDOL_RXN_p_me_2,0.0,9715.0,-1000.0
TRANSALDOL_RXN_p_me_3,0.0,9715.0,-1000.0
TRANSALDOL_RXN_p_me_4,0.31532202435591644,9715.0,-1000.0
TRANSALDOL_RXN_p_gc_1,0.00030920544734853127,9715.0,-1000.0
TRANSALDOL_RXN_p_gc_2,0.0,9715.0,-1000.0
TRANSALDOL_RXN_p_gc_3,0.0,9715.0,-1000.0
TRANSALDOL_RXN_p_gc_4,0.00030428202244681623,9715.0,-1000.0
MET_PROTON_vc_me_1,0.0,9715.0,0.0
MET_PROTON_vc_me_2,0.0,9715.0,0.0
MET_PROTON_vc_me_3,0.0012076876611398666,9715.0,0.0
MET_PROTON_vc_me_4,0.0,9715.0,0.0
MET_PROTON_vc_gc_1,0.0,9715.0,0.0
MET_PROTON_vc_gc_2,0.0,9715.0,0.0
MET_PROTON_vc_gc_3,0.0,9715.0,0.0
MET_PROTON_vc_gc_4,-7.824957341683e-12,9715.0,0.0
PROPIONYL_COA_xc_me_1,5.636579519973418e-17,9715.0,-1000.0
PROPIONYL_COA_xc_me_2,3.581888802987725e-18,9715.0,-1000.0
PROPIONYL_COA_xc_me_3,0.0,9715.0,-1000.0
PROPIONYL_COA_xc_me_4,5.947938656083175e-17,9715.0,-1000.0
PROPIONYL_COA_xc_gc_1,0.0,9715.0,-1000.0
PROPIONYL_COA_xc_gc_2,0.0,9715.0,-1000.0
PROPIONYL_COA_xc_gc_3,0.0,9715.0,-1000.0
PROPIONYL_COA_xc_gc_4,0.0,9715.0,-1000.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_me_1,-5.636579519973417e-17,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_me_2,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_me_3,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_me_4,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_gc_1,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_gc_2,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_gc_3,0.0,9715.0,0.0
3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x_gc_4,0.0,9715.0,0.0
THRESYN_RXN_p_me_1,0.0,9715.0,0.0
THRESYN_RXN_p_me_2,0.05714892771000929,9715.0,0.0
THRESYN_RXN_p_me_3,0.0914782689650457,9715.0,0.0
THRESYN_RXN_p_me_4,0.0,9715.0,0.0
THRESYN_RXN_p_gc_1,0.0,9715.0,0.0
THRESYN_RXN_p_gc_2,0.0,9715.0,0.0
THRESYN_RXN_p_gc_3,-4.082624946710505e-12,9715.0,0.0
THRESYN_RXN_p_gc_4,7.824957341683002e-12,9715.0,0.0
CO2_ec_me_1,-3.0426853408125454,9715.0,-1000.0
CO2_ec_me_2,110.72884015994208,9715.0,-1000.0
CO2_ec_me_3,114.64172352931331,9715.0,-1000.0
CO2_ec_me_4,-3.101525735438689,9715.0,-1000.0
CO2_ec_gc_1,-0.0028194951890721754,9715.0,-1000.0
CO2_ec_gc_2,0.27436422441091957,9715.0,-1000.0
CO2_ec_gc_3,0.02025533769996975,9715.0,-1000.0
CO2_ec_gc_4,-0.002847210455354417,9715.0,-1000.0
RXN_961_p_me_1,0.0,9715.0,0.0
RXN_961_p_me_2,0.0,9715.0,0.0
RXN_961_p_me_3,0.0,9715.0,0.0
RXN_961_p_me_4,0.0,9715.0,0.0
RXN_961_p_gc_1,0.0,9715.0,0.0
RXN_961_p_gc_2,0.0,9715.0,0.0
RXN_961_p_gc_3,0.0,9715.0,0.0
RXN_961_p_gc_4,0.0,9715.0,0.0
PHOSPHORYL_ETHANOLAMINE_mc_me_1,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_me_2,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_me_3,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_me_4,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_gc_1,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_gc_2,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_gc_3,0.0,9715.0,-1000.0
PHOSPHORYL_ETHANOLAMINE_mc_gc_4,0.0,9715.0,-1000.0
GART_RXN_p_me_1,0.0,9715.0,0.0
GART_RXN_p_me_2,0.0,9715.0,0.0
GART_RXN_p_me_3,0.0,9715.0,0.0
GART_RXN_p_me_4,0.0,9715.0,0.0
GART_RXN_p_gc_1,-2.5628888726952295e-18,9715.0,0.0
GART_RXN_p_gc_2,0.0,9715.0,0.0
GART_RXN_p_gc_3,-5.212833147256538e-18,9715.0,0.0
GART_RXN_p_gc_4,-1.932223323572195e-18,9715.0,0.0
RXN_9662_p_me_1,0.0,9715.0,0.0
RXN_9662_p_me_2,-7.308059789114151e-19,9715.0,0.0
RXN_9662_p_me_3,0.0,9715.0,0.0
RXN_9662_p_me_4,0.0,9715.0,0.0
RXN_9662_p_gc_1,0.0,9715.0,0.0
RXN_9662_p_gc_2,0.0,9715.0,0.0
RXN_9662_p_gc_3,-9.626892889517702e-18,9715.0,0.0
RXN_9662_p_gc_4,0.0,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_me_1,0.5554900401687367,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_me_2,0.0,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_me_3,0.0,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_me_4,0.39236214969468336,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_gc_1,0.0007855006492421435,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_gc_2,0.09389373852635478,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_gc_3,0.0,9715.0,0.0
2OXOGLUTARATEDEH_RXN_m_gc_4,0.0008150411902258574,9715.0,0.0
ILE_PROTON_vc_me_1,0.0,9715.0,0.0
ILE_PROTON_vc_me_2,0.11561162684722158,9715.0,0.0
ILE_PROTON_vc_me_3,0.0,9715.0,0.0
ILE_PROTON_vc_me_4,0.0,9715.0,0.0
ILE_PROTON_vc_gc_1,0.0,9715.0,0.0
ILE_PROTON_vc_gc_2,0.0,9715.0,0.0
ILE_PROTON_vc_gc_3,0.0,9715.0,0.0
ILE_PROTON_vc_gc_4,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_me_1,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_me_2,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_me_3,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_me_4,0.0380992851400064,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_gc_1,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_gc_2,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_gc_3,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_vc_gc_4,0.0,9715.0,0.0
HISTIDPHOS_RXN_p_me_1,0.0011573673419257087,9715.0,0.0
HISTIDPHOS_RXN_p_me_2,0.0034721020257771264,9715.0,0.0
HISTIDPHOS_RXN_p_me_3,0.0034721020257771247,9715.0,0.0
HISTIDPHOS_RXN_p_me_4,0.0011573673419257087,9715.0,0.0
HISTIDPHOS_RXN_p_gc_1,1.281444436347614e-18,9715.0,0.0
HISTIDPHOS_RXN_p_gc_2,0.0,9715.0,0.0
HISTIDPHOS_RXN_p_gc_3,-2.54094018805172e-12,9715.0,0.0
HISTIDPHOS_RXN_p_gc_4,4.87013407898804e-12,9715.0,0.0
2KG_CIT_mc_me_1,0.0,9715.0,-1000.0
2KG_CIT_mc_me_2,0.0,9715.0,-1000.0
2KG_CIT_mc_me_3,0.0,9715.0,-1000.0
2KG_CIT_mc_me_4,-0.3923621496946834,9715.0,-1000.0
2KG_CIT_mc_gc_1,0.0,9715.0,-1000.0
2KG_CIT_mc_gc_2,0.0,9715.0,-1000.0
2KG_CIT_mc_gc_3,0.0,9715.0,-1000.0
2KG_CIT_mc_gc_4,-0.0003042820063590072,9715.0,-1000.0
FRUCTOKINASE_RXN_c_me_1,0.08538171605777622,9715.0,0.0
FRUCTOKINASE_RXN_c_me_2,0.0,9715.0,0.0
FRUCTOKINASE_RXN_c_me_3,0.0,9715.0,0.0
FRUCTOKINASE_RXN_c_me_4,0.10219333243107567,9715.0,0.0
FRUCTOKINASE_RXN_c_gc_1,0.00015752074897268817,9715.0,0.0
FRUCTOKINASE_RXN_c_gc_2,0.0,9715.0,0.0
FRUCTOKINASE_RXN_c_gc_3,0.010990009253662445,9715.0,0.0
FRUCTOKINASE_RXN_c_gc_4,0.0001521410033897286,9715.0,0.0
HIS_ORNITHINE_mc_me_1,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_me_2,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_me_3,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_me_4,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_gc_1,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_gc_2,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_gc_3,0.0,9715.0,-1000.0
HIS_ORNITHINE_mc_gc_4,0.0,9715.0,-1000.0
METHYLACYLYLCOA_HYDROXY_RXN_m_me_1,-5.636579519973418e-17,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_me_2,-7.437078778277395e-19,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_me_3,0.0,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_me_4,-5.947938656083175e-17,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_gc_1,0.0,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_gc_2,0.0,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_gc_3,0.0,9715.0,0.0
METHYLACYLYLCOA_HYDROXY_RXN_m_gc_4,0.0,9715.0,0.0
RXN_9651_p_me_1,0.0,9715.0,0.0
RXN_9651_p_me_2,-6.052550238484186e-19,9715.0,0.0
RXN_9651_p_me_3,0.0,9715.0,0.0
RXN_9651_p_me_4,0.0,9715.0,0.0
RXN_9651_p_gc_1,0.0,9715.0,0.0
RXN_9651_p_gc_2,0.0,9715.0,0.0
RXN_9651_p_gc_3,-9.626892889517697e-18,9715.0,0.0
RXN_9651_p_gc_4,0.0,9715.0,0.0
RXN0_5260_m_me_1,0.0,9715.0,0.0
RXN0_5260_m_me_2,0.0,9715.0,0.0
RXN0_5260_m_me_3,0.0,9715.0,0.0
RXN0_5260_m_me_4,0.0,9715.0,0.0
RXN0_5260_m_gc_1,0.0,9715.0,0.0
RXN0_5260_m_gc_2,0.0,9715.0,0.0
RXN0_5260_m_gc_3,0.0,9715.0,0.0
RXN0_5260_m_gc_4,0.0,9715.0,0.0
L_ASPARTATE_GLU_mc_me_1,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_me_2,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_me_3,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_me_4,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_gc_1,-3.844333309042843e-18,9715.0,-1000.0
L_ASPARTATE_GLU_mc_gc_2,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_gc_3,0.0,9715.0,-1000.0
L_ASPARTATE_GLU_mc_gc_4,4.87013021454139e-12,9715.0,-1000.0
RXN_9540_p_me_1,0.0,9715.0,0.0
RXN_9540_p_me_2,-6.052550238484186e-19,9715.0,0.0
RXN_9540_p_me_3,0.0,9715.0,0.0
RXN_9540_p_me_4,0.0,9715.0,0.0
RXN_9540_p_gc_1,0.0,9715.0,0.0
RXN_9540_p_gc_2,0.0,9715.0,0.0
RXN_9540_p_gc_3,-9.6268928895177e-18,9715.0,0.0
RXN_9540_p_gc_4,0.0,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_me_1,0.0,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_me_2,36.91995463452252,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_me_3,38.1071304991326,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_me_4,0.0,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_gc_1,0.0,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_gc_2,0.0,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_gc_3,0.01498004049880309,9715.0,0.0
SEDOHEPTULOSE_BISPHOSPHATASE_RXN_p_gc_4,0.0,9715.0,0.0
GLYCINE_AMINOTRANSFERASE_RXN_x_me_1,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_me_2,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_me_3,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_me_4,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_gc_1,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_gc_2,0.0,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_gc_3,-0.0009327408414659828,9715.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_gc_4,0.0,9715.0,-1000.0
RXN0_5330_NAD_mc_me_1,0.0,9715.0,0.0
RXN0_5330_NAD_mc_me_2,0.0,9715.0,0.0
RXN0_5330_NAD_mc_me_3,0.0,9715.0,0.0
RXN0_5330_NAD_mc_me_4,0.0,9715.0,0.0
RXN0_5330_NAD_mc_gc_1,0.0,9715.0,0.0
RXN0_5330_NAD_mc_gc_2,0.0,9715.0,0.0
RXN0_5330_NAD_mc_gc_3,0.0,9715.0,0.0
RXN0_5330_NAD_mc_gc_4,0.0,9715.0,0.0
MAL_CIT_vc_me_1,0.18244177370763834,9715.0,0.0
MAL_CIT_vc_me_2,0.0,9715.0,0.0
MAL_CIT_vc_me_3,0.0,9715.0,0.0
MAL_CIT_vc_me_4,0.45098230040886406,9715.0,0.0
MAL_CIT_vc_gc_1,0.0,9715.0,0.0
MAL_CIT_vc_gc_2,0.0,9715.0,0.0
MAL_CIT_vc_gc_3,4.946741754992373e-12,9715.0,0.0
MAL_CIT_vc_gc_4,0.0,9715.0,0.0
MAL_CIT_rev_vc_me_1,0.0,9715.0,0.0
MAL_CIT_rev_vc_me_2,0.3410167512386482,9715.0,0.0
MAL_CIT_rev_vc_me_3,0.31565531035475486,9715.0,0.0
MAL_CIT_rev_vc_me_4,0.0,9715.0,0.0
MAL_CIT_rev_vc_gc_1,-1.2462960956756246e-17,9715.0,0.0
MAL_CIT_rev_vc_gc_2,0.0,9715.0,0.0
MAL_CIT_rev_vc_gc_3,0.0,9715.0,0.0
MAL_CIT_rev_vc_gc_4,9.481267493363027e-12,9715.0,0.0
SO4_ec_me_1,0.0,9715.0,0.0
SO4_ec_me_2,0.006944204051521425,9715.0,0.0
SO4_ec_me_3,0.009359579373833988,9715.0,0.0
SO4_ec_me_4,0.0,9715.0,0.0
SO4_ec_gc_1,0.0,9715.0,0.0
SO4_ec_gc_2,0.0,9715.0,0.0
SO4_ec_gc_3,3.8507571556755566e-17,9715.0,0.0
SO4_ec_gc_4,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
Pi_xc_me_1,-2.0372325880162334e-15,9715.0,-1000.0
Pi_xc_me_2,-2.9748315113109582e-18,9715.0,-1000.0
Pi_xc_me_3,0.0,9715.0,-1000.0
Pi_xc_me_4,-1.4869846640207938e-17,9715.0,-1000.0
Pi_xc_gc_1,0.0,9715.0,-1000.0
Pi_xc_gc_2,0.0,9715.0,-1000.0
Pi_xc_gc_3,0.0,9715.0,-1000.0
Pi_xc_gc_4,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_c_me_1,0.0011573673419257087,9715.0,-1000.0
GLYOHMETRANS_RXN_c_me_2,0.0034721020257771256,9715.0,-1000.0
GLYOHMETRANS_RXN_c_me_3,0.004679789686916992,9715.0,-1000.0
GLYOHMETRANS_RXN_c_me_4,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_c_gc_1,2.5628888726952303e-18,9715.0,-1000.0
GLYOHMETRANS_RXN_c_gc_2,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_c_gc_3,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_c_gc_4,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_m_me_1,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_m_me_2,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_m_me_3,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_m_me_4,-0.00021896052224361338,9715.0,-1000.0
GLYOHMETRANS_RXN_m_gc_1,-1.2814444363476153e-18,9715.0,-1000.0
GLYOHMETRANS_RXN_m_gc_2,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_m_gc_3,1.0977359048755282e-11,9715.0,-1000.0
GLYOHMETRANS_RXN_m_gc_4,-7.824957341683e-12,9715.0,-1000.0
RXN0_5184_c_me_1,0.19159123301119038,9715.0,-1000.0
RXN0_5184_c_me_2,0.0,9715.0,-1000.0
RXN0_5184_c_me_3,0.0,9715.0,-1000.0
RXN0_5184_c_me_4,0.1915912330111904,9715.0,-1000.0
RXN0_5184_c_gc_1,0.00015752074897271737,9715.0,-1000.0
RXN0_5184_c_gc_2,0.35074190497949864,9715.0,-1000.0
RXN0_5184_c_gc_3,0.0,9715.0,-1000.0
RXN0_5184_c_gc_4,0.00015214101418696172,9715.0,-1000.0
RXN0_5330_NAD_mi_me_1,0.0,9715.0,0.0
RXN0_5330_NAD_mi_me_2,0.0,9715.0,0.0
RXN0_5330_NAD_mi_me_3,0.0,9715.0,0.0
RXN0_5330_NAD_mi_me_4,0.0,9715.0,0.0
RXN0_5330_NAD_mi_gc_1,0.0,9715.0,0.0
RXN0_5330_NAD_mi_gc_2,0.0,9715.0,0.0
RXN0_5330_NAD_mi_gc_3,0.0,9715.0,0.0
RXN0_5330_NAD_mi_gc_4,0.0,9715.0,0.0
RXN_11213_m_me_1,-5.636579519973417e-17,9715.0,0.0
RXN_11213_m_me_2,-7.437078778277394e-19,9715.0,0.0
RXN_11213_m_me_3,0.0,9715.0,0.0
RXN_11213_m_me_4,-5.947938656083174e-17,9715.0,0.0
RXN_11213_m_gc_1,0.0,9715.0,0.0
RXN_11213_m_gc_2,0.0,9715.0,0.0
RXN_11213_m_gc_3,0.0,9715.0,0.0
RXN_11213_m_gc_4,0.0,9715.0,0.0
GLYOHMETRANS_RXN_p_me_1,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_p_me_2,0.0034721020257771256,9715.0,-1000.0
GLYOHMETRANS_RXN_p_me_3,0.003472102025676498,9715.0,-1000.0
GLYOHMETRANS_RXN_p_me_4,0.0,9715.0,-1000.0
GLYOHMETRANS_RXN_p_gc_1,-2.562888872695229e-18,9715.0,-1000.0
GLYOHMETRANS_RXN_p_gc_2,-3.778977950974861e-18,9715.0,-1000.0
GLYOHMETRANS_RXN_p_gc_3,-9.16450297753802e-12,9715.0,-1000.0
GLYOHMETRANS_RXN_p_gc_4,6.347542812000534e-12,9715.0,-1000.0
pLEU_biomass_me_1,0.0,0.0,-1000.0
pLEU_biomass_me_2,0.0,0.0,-1000.0
pLEU_biomass_me_3,0.0,0.0,-1000.0
pLEU_biomass_me_4,0.0,0.0,-1000.0
pLEU_biomass_gc_1,0.0,0.0,-1000.0
pLEU_biomass_gc_2,0.0,0.0,-1000.0
pLEU_biomass_gc_3,0.0,0.0,-1000.0
pLEU_biomass_gc_4,0.0,0.0,-1000.0
UGD_RXN_c_me_1,0.0,9715.0,0.0
UGD_RXN_c_me_2,0.0,9715.0,0.0
UGD_RXN_c_me_3,0.0,9715.0,0.0
UGD_RXN_c_me_4,0.0,9715.0,0.0
UGD_RXN_c_gc_1,0.0,9715.0,0.0
UGD_RXN_c_gc_2,0.0,9715.0,0.0
UGD_RXN_c_gc_3,0.0,9715.0,0.0
UGD_RXN_c_gc_4,0.0,9715.0,0.0
HISTAMINOTRANS_RXN_p_me_1,0.0011573673419257085,9715.0,0.0
HISTAMINOTRANS_RXN_p_me_2,0.003472102025777126,9715.0,0.0
HISTAMINOTRANS_RXN_p_me_3,0.0034721020257771243,9715.0,0.0
HISTAMINOTRANS_RXN_p_me_4,0.0011573673419257085,9715.0,0.0
HISTAMINOTRANS_RXN_p_gc_1,1.281444436347614e-18,9715.0,0.0
HISTAMINOTRANS_RXN_p_gc_2,0.0,9715.0,0.0
HISTAMINOTRANS_RXN_p_gc_3,-2.54094018805172e-12,9715.0,0.0
HISTAMINOTRANS_RXN_p_gc_4,4.87013407898804e-12,9715.0,0.0
HIS_pc_me_1,0.0011573673419257083,9715.0,-1000.0
HIS_pc_me_2,0.0034721020257771256,9715.0,-1000.0
HIS_pc_me_3,0.0034721020257771247,9715.0,-1000.0
HIS_pc_me_4,0.0011573673419257083,9715.0,-1000.0
HIS_pc_gc_1,1.2814444363476138e-18,9715.0,-1000.0
HIS_pc_gc_2,0.0,9715.0,-1000.0
HIS_pc_gc_3,-2.54094018805172e-12,9715.0,-1000.0
HIS_pc_gc_4,4.87013407898804e-12,9715.0,-1000.0
CA2_rev_vc_me_1,0.0,9715.0,0.0
CA2_rev_vc_me_2,0.0,9715.0,0.0
CA2_rev_vc_me_3,0.0,9715.0,0.0
CA2_rev_vc_me_4,0.0,9715.0,0.0
CA2_rev_vc_gc_1,0.0,9715.0,0.0
CA2_rev_vc_gc_2,0.0,9715.0,0.0
CA2_rev_vc_gc_3,0.0,9715.0,0.0
CA2_rev_vc_gc_4,0.0,9715.0,0.0
O2_xc_me_1,0.0,9715.0,-1000.0
O2_xc_me_2,2.9748315113109582e-18,9715.0,-1000.0
O2_xc_me_3,0.0,9715.0,-1000.0
